4722	4797	4634	4670	97901	2009-01-05
4699	4735	4638	4706	90329	2009-01-06
4758	4802	4711	4752	90885	2009-01-07
4650	4650	4434	4452	95701	2009-01-08
4447	4495	4405	4421	90308	2009-01-09
4362	4425	4344	4374	56215	2009-01-10
4386	4472	4350	4429	93281	2009-01-12
4361	4524	4360	4518	93835	2009-01-13
4490	4552	4478	4510	82268	2009-01-14
4222	4300	4222	4239	75818	2009-01-15
4277	4329	4250	4323	78421	2009-01-16
4330	4358	4306	4349	38490	2009-01-17
4378	4394	4325	4357	58908	2009-01-19
4266	4269	4205	4240	52093	2009-01-20
4114	4265	4113	4254	36615	2009-01-21
4199	4199	4106	4161	50727	2009-02-02
4168	4328	4161	4275	77684	2009-02-03
4327	4375	4285	4351	68432	2009-02-04
4315	4389	4269	4270	82511	2009-02-05
4362	4479	4356	4443	94693	2009-02-06
4500	4522	4425	4456	71256	2009-02-09
4456	4499	4435	4497	60664	2009-02-10
4385	4578	4372	4558	91929	2009-02-11
4520	4564	4398	4445	112991	2009-02-12
4459	4590	4451	4571	109267	2009-02-13
4569	4588	4534	4575	69481	2009-02-16
4521	4559	4437	4494	91320	2009-02-17
4455	4519	4426	4517	45601	2009-02-18
4411	4524	4334	4468	118698	2009-02-19
4405	4453	4345	4363	105149	2009-02-20
4332	4433	4296	4426	102528	2009-02-23
4327	4395	4313	4381	83737	2009-02-24
4435	4520	4408	4466	105000	2009-02-25
4520	4538	4440	4477	89516	2009-02-26
4472	4528	4452	4510	73633	2009-02-27
4422	4459	4303	4331	101313	2009-03-02
4270	4377	4238	4367	104158	2009-03-03
4336	4516	4322	4511	109861	2009-03-04
4541	4646	4539	4595	120308	2009-03-05
4550	4638	4540	4628	109500	2009-03-06
4672	4675	4543	4624	93692	2009-03-09
4601	4669	4567	4656	91653	2009-03-10
4775	4785	4715	4758	77516	2009-03-11
4752	4779	4724	4748	66848	2009-03-12
4820	4942	4813	4900	98336	2009-03-13
4938	4985	4907	4962	79029	2009-03-16
4966	5070	4946	5057	94430	2009-03-17
5082	5096	5024	5067	59723	2009-03-18
5045	5105	4975	4980	105836	2009-03-19
5006	5040	4922	4950	106431	2009-03-20
5032	5132	4991	5131	95403	2009-03-23
5201	5270	5188	5262	99502	2009-03-24
5254	5389	5232	5360	114172	2009-03-25
5349	5434	5317	5385	130922	2009-03-26
5434	5454	5336	5353	110172	2009-03-27
5346	5360	5143	5175	111500	2009-03-30
5225	5295	5175	5201	105649	2009-03-31
5228	5344	5222	5314	135958	2009-04-01
5400	5517	5400	5511	115854	2009-04-02
5562	5567	5475	5509	103180	2009-04-03
5228	5344	5222	5314	135958	2009-04-01
5400	5517	5400	5511	115854	2009-04-02
5562	5567	5475	5509	103180	2009-04-03
5560	5619	5493	5525	105000	2009-04-06
5503	5587	5464	5583	97735	2009-04-07
5501	5583	5416	5456	134387	2009-04-08
5538	5718	5525	5712	113141	2009-04-09
5762	5830	5696	5827	127509	2009-04-10
5835	5876	5786	5846	108378	2009-04-13
5825	5901	5785	5858	106808	2009-04-14
5858	5895	5782	5861	57688	2009-04-15
5999	6047	5950	5994	112966	2009-04-16
6046	6060	5684	5775	150477	2009-04-17
5772	5815	5668	5765	128665	2009-04-20
5667	5899	5654	5896	132016	2009-04-21
5865	5928	5833	5847	115857	2009-04-22
5870	5906	5755	5901	138442	2009-04-23
5915	5998	5791	5904	146131	2009-04-24
5930	5950	5676	5710	147704	2009-04-27
5766	5784	5576	5580	159423	2009-04-28
5648	5664	5584	5623	109869	2009-04-29
6015	6015	5995	6015	29390	2009-04-30
6363	6436	6301	6436	22625	2009-05-04
6637	6720	6426	6542	88812	2009-05-05
6510	6585	6412	6536	69129	2009-05-06
6606	6630	6446	6613	63095	2009-05-07
6570	6598	6506	6572	53559	2009-05-08
6549	6697	6522	6597	57457	2009-05-11
6562	6586	6385	6447	70303	2009-05-12
6454	6499	6420	6469	46343	2009-05-13
6355	6419	6315	6321	50271	2009-05-14
6372	6509	6356	6476	55158	2009-05-15
6424	6573	6402	6561	59080	2009-05-18
6715	6804	6623	6693	57033	2009-05-19
6710	6745	6585	6697	44349	2009-05-20
6629	6695	6605	6671	50918	2009-05-21
6605	6732	6595	6692	52362	2009-05-22
6751	6837	6647	6724	62862	2009-05-25
6700	6761	6633	6646	51842	2009-05-26
6720	6997	6699	6932	67252	2009-05-27
6980	7010	6900	6954	44319	2009-06-01
7037	7050	6864	6916	50692	2009-06-02
6928	6933	6842	6898	45281	2009-06-03
6860	6897	6696	6784	62484	2009-06-04
6811	6827	6735	6790	42618	2009-06-05
6777	6853	6775	6833	24331	2009-06-06
6865	6884	6612	6643	55151	2009-06-08
6668	6668	6390	6413	68367	2009-06-09
6458	6504	6385	6459	52021	2009-06-10
6490	6545	6335	6516	71080	2009-06-11
6530	6558	6411	6437	59688	2009-06-12
6390	6390	6174	6208	66134	2009-06-15
6173	6251	6133	6208	57409	2009-06-16
6218	6294	6195	6204	36186	2009-06-17
6130	6205	5994	6090	69820	2009-06-18
6090	6150	6045	6138	53631	2009-06-19
6137	6264	6075	6206	55117	2009-06-22
6088	6150	6059	6072	45975	2009-06-23
6089	6494	6073	6311	81506	2009-06-24
6306	6427	6295	6389	59640	2009-06-25
6405	6432	6361	6391	43370	2009-06-26
6415	6436	6305	6345	52417	2009-06-29
6421	6450	6301	6383	54441	2009-06-30
6414	6546	6361	6517	60505	2009-07-01
6525	6626	6517	6590	53579	2009-07-02
6547	6633	6520	6602	51175	2009-07-03
6619	6631	6527	6588	50896	2009-07-06
6588	6710	6578	6665	53945	2009-07-07
6621	6637	6558	6627	49200	2009-07-08
6627	6778	6625	6724	55739	2009-07-09
6735	6755	6676	6755	41518	2009-07-10
6739	6765	6443	6469	63531	2009-07-13
6540	6609	6507	6580	42098	2009-07-14
6630	6782	6625	6763	38079	2009-07-15
6748	6785	6661	6709	49770	2009-07-16
6736	6802	6700	6756	44506	2009-07-17
6839	6884	6758	6859	49020	2009-07-20
6900	6912	6795	6874	50201	2009-07-21
6870	6959	6847	6885	51782	2009-07-22
6873	6955	6818	6881	52525	2009-07-23
6950	6963	6875	6897	40805	2009-07-24
6950	7010	6896	6967	44098	2009-07-27
6962	7088	6951	7080	46486	2009-07-28
7099	7132	7021	7037	46488	2009-07-29
7025	7043	6870	6963	56923	2009-07-30
7009	7083	6955	7028	51697	2009-07-31
7024	7028	6907	6982	50784	2009-08-03
7056	7070	6821	6881	64869	2009-08-04
6882	6948	6749	6772	62294	2009-08-05
6799	6833	6702	6803	65360	2009-08-06
6820	6854	6733	6814	49508	2009-08-10
6818	6895	6755	6895	49451	2009-08-11
6849	6898	6815	6839	44392	2009-08-12
6865	7031	6862	7013	56310	2009-08-13
7049	7112	7020	7063	43262	2009-08-14
7010	7034	6899	6914	50005	2009-08-17
6900	6908	6723	6817	60792	2009-08-18
6824	6844	6786	6795	26378	2009-08-19
6722	6733	6590	6693	59789	2009-08-20
6700	6770	6553	6592	65748	2009-08-21
6754	6835	6711	6808	53809	2009-08-24
6798	6827	6742	6760	49378	2009-08-25
6785	6802	6616	6703	69760	2009-08-26
6673	6727	6610	6645	57862	2009-08-27
6677	6810	6656	6754	59739	2009-08-28
6765	6808	6701	6756	51772	2009-08-31
6757	7034	6736	7027	69884	2009-09-01
6951	7049	6937	7026	57760	2009-09-02
7020	7123	6979	7094	59981	2009-09-03
7121	7169	7071	7155	53819	2009-09-04
7186	7227	7145	7221	44856	2009-09-07
7250	7367	7181	7316	65856	2009-09-08
7316	7344	7248	7257	45571	2009-09-09
7334	7758	7285	7360	91628	2009-09-10
7329	7370	7291	7353	38067	2009-09-11
7307	7344	7204	7252	51978	2009-09-14
7289	7385	7253	7357	43744	2009-09-15
7428	7460	7375	7444	32370	2009-09-16
7500	7517	7436	7466	51018	2009-09-17
7441	7502	7408	7467	40269	2009-09-18
7481	7556	7398	7466	51237	2009-09-21
7484	7506	7425	7454	35882	2009-09-22
7460	7520	7311	7347	64331	2009-09-23
7364	7375	7235	7295	52521	2009-09-24
7250	7340	7235	7338	44558	2009-09-25
